YEAR,MO,DY,LAT,LON,T-IKO,TMIN-IKO,TMAX-IKO,RH2M-IKO
2005,3,29,6.62051,3.52061,27.54,25.46,30.33,85.92
2005,3,30,6.62051,3.52061,27.64,25.37,30.31,86.46
2005,3,31,6.62051,3.52061,27.58,25.77,29.89,88.49
2005,4,1,6.62051,3.52061,27.48,25.43,29.82,87.88
2005,4,2,6.62051,3.52061,27.65,25.9,29.94,87.09
2005,4,3,6.62051,3.52061,27.79,25.37,30.62,87.73
2005,4,4,6.62051,3.52061,27.74,25.9,29.83,89.44
2005,4,5,6.62051,3.52061,27.74,26.3,29.86,89.28
2005,4,6,6.62051,3.52061,27.94,25.98,30.58,87.32
2005,4,7,6.62051,3.52061,27.6,26.04,29.47,89.27
2005,4,8,6.62051,3.52061,27.65,26.02,29.6,89.29
2005,4,9,6.62051,3.52061,27.88,26.53,30.06,87.24
2005,4,10,6.62051,3.52061,28.16,25.61,31.13,84.8
2005,4,11,6.62051,3.52061,28.1,26.17,30.75,85.57
2005,4,12,6.62051,3.52061,27.91,26.36,30.19,87.4
2005,4,13,6.62051,3.52061,27.66,26.37,29.56,87.56
2005,4,14,6.62051,3.52061,27.72,26.37,29.56,89.75
2005,4,15,6.62051,3.52061,27.39,26.02,29.46,87.99
2005,4,16,6.62051,3.52061,27.68,25.38,30.55,84.9
2005,4,17,6.62051,3.52061,27.92,25.55,30.7,85.3
2005,4,18,6.62051,3.52061,27.4,26.37,29.11,88.97
2005,4,19,6.62051,3.52061,27.8,26.02,30.25,87.31
2005,4,20,6.62051,3.52061,27.34,26.05,29.19,89.09
2005,4,21,6.62051,3.52061,27.6,25.64,30.01,88
2005,4,22,6.62051,3.52061,27.52,25.97,29.72,89.01
2005,4,23,6.62051,3.52061,27.23,25.74,29.29,89.61
2005,4,24,6.62051,3.52061,26.88,25.56,28.6,91.46
2005,4,25,6.62051,3.52061,26.87,25.31,29.09,90.41
2005,4,26,6.62051,3.52061,27.01,25.23,29.31,87.92
2005,4,27,6.62051,3.52061,27.45,25.18,30.15,86.36
2005,4,28,6.62051,3.52061,27.49,25.88,29.15,90.62
2005,4,29,6.62051,3.52061,27.43,26.25,29.14,90.78
2005,4,30,6.62051,3.52061,26.71,25.4,28.41,87.73
2005,5,1,6.62051,3.52061,26.37,24.73,28.39,88.44
2005,5,2,6.62051,3.52061,26.4,24.79,28.26,89.78
2005,5,3,6.62051,3.52061,26.12,24.72,27.73,91.19
2005,5,4,6.62051,3.52061,25.95,24.77,27.71,91.98
2005,5,5,6.62051,3.52061,25.32,24.19,27.13,91.22
2005,5,6,6.62051,3.52061,26.19,23.91,29,85.57
2005,5,7,6.62051,3.52061,26.84,24.3,29.83,84.82
2005,5,8,6.62051,3.52061,26.95,24.89,29.47,85.23
2005,5,9,6.62051,3.52061,26.83,24.74,29.83,86.27
2005,5,10,6.62051,3.52061,26.98,24.67,29.67,84.59
2005,5,11,6.62051,3.52061,27.43,24.76,30.7,83.15
2005,5,12,6.62051,3.52061,26.75,25.25,28.72,90.86
2005,5,13,6.62051,3.52061,26.83,25.49,28.78,90.69
2005,5,14,6.62051,3.52061,27.03,24.78,29.87,87.33
2005,5,15,6.62051,3.52061,26.76,24.97,29.01,90.11
2005,5,16,6.62051,3.52061,27.19,25.49,29.79,88.15
2005,5,17,6.62051,3.52061,27.05,25.74,28.76,89.75
2005,5,18,6.62051,3.52061,27.19,25.72,29.5,87.89
2005,5,19,6.62051,3.52061,27.31,25.5,29.8,87.2
2005,5,20,6.62051,3.52061,27.34,25.8,29.8,86.56
2005,5,21,6.62051,3.52061,27.05,25.2,29.21,88.06
2005,5,22,6.62051,3.52061,26.64,25.36,28.44,91.67
2005,5,23,6.62051,3.52061,26.51,25.11,28.47,90.17
2005,5,24,6.62051,3.52061,26.92,24.61,29.53,88.38
2005,5,25,6.62051,3.52061,27.19,25.54,29.59,87.95
2005,5,26,6.62051,3.52061,26.71,25.45,28.5,91.13
2005,5,27,6.62051,3.52061,26.27,24.65,28.54,88.01
2005,5,28,6.62051,3.52061,26.55,24.41,28.94,87.12
2005,5,29,6.62051,3.52061,26.33,24.96,28.32,89.31
2005,5,30,6.62051,3.52061,26.07,25.01,27.58,92.36
2005,5,31,6.62051,3.52061,25.9,24.47,28.02,89.19
2005,6,1,6.62051,3.52061,26.73,23.85,30.03,84.15
2005,6,2,6.62051,3.52061,26.65,24.33,29.55,87.43
2005,6,3,6.62051,3.52061,25.96,24.79,27.55,91.44
2005,6,4,6.62051,3.52061,26.51,24.68,28.98,89.83
2005,6,5,6.62051,3.52061,26.27,24.9,28.31,90.23
2005,6,6,6.62051,3.52061,26.43,24.48,29.27,89.46
2005,6,7,6.62051,3.52061,26.09,24.61,28.08,90.12
2005,6,8,6.62051,3.52061,26.13,24.74,27.91,90.8
2005,6,9,6.62051,3.52061,26.46,24.6,28.93,89.83
2005,6,10,6.62051,3.52061,26.1,24.98,27.55,92.65
2005,6,11,6.62051,3.52061,25.67,24.82,26.86,94.29
2005,6,12,6.62051,3.52061,25.54,24.25,27.39,92.28
2005,6,13,6.62051,3.52061,25.42,23.92,27.47,91.68
2005,6,14,6.62051,3.52061,26.16,23.79,29.29,89.35
2005,6,15,6.62051,3.52061,26.05,24.43,28.81,89.63
2005,6,16,6.62051,3.52061,25.81,24.05,28.55,88.66
2005,6,17,6.62051,3.52061,25.93,24.04,28.67,88.13
2005,6,18,6.62051,3.52061,25.75,24.07,28.19,88.87
2005,6,19,6.62051,3.52061,26.05,23.87,28.69,86.67
2005,6,20,6.62051,3.52061,25.92,24.15,28.5,87.45
2005,6,21,6.62051,3.52061,25.9,23.91,28.67,87.83
2005,6,22,6.62051,3.52061,26.1,24.33,28.61,88.77
2005,6,23,6.62051,3.52061,25.4,24.44,26.68,92.06
2005,6,24,6.62051,3.52061,25.38,23.9,27.58,90.13
2005,6,25,6.62051,3.52061,25.36,23.59,27.89,88.82
2005,6,26,6.62051,3.52061,24.75,23.46,26.81,89.01
2005,6,27,6.62051,3.52061,25.2,22.86,28.2,86.34
2005,6,28,6.62051,3.52061,25.71,23.07,28.65,86.48
2005,6,29,6.62051,3.52061,25.61,23.9,28.07,89.28
2005,6,30,6.62051,3.52061,25.54,24.1,27.96,88.66
2005,7,1,6.62051,3.52061,25.56,23.53,28.48,85.88
2005,7,2,6.62051,3.52061,25.05,23.62,27.33,87.54
2005,7,3,6.62051,3.52061,24.79,23.18,26.9,88.2
2005,7,4,6.62051,3.52061,25.05,23.54,26.92,89.27
2005,7,5,6.62051,3.52061,24.94,23.47,26.82,91.49
2005,7,6,6.62051,3.52061,24.3,23.21,25.9,92.82
2005,7,7,6.62051,3.52061,24.99,22.86,27.76,87.54
2005,7,8,6.62051,3.52061,24.92,23.06,27.65,88.45
2005,7,9,6.62051,3.52061,24.46,23.44,26.45,91.6
2005,7,10,6.62051,3.52061,24.36,22.92,26.41,90.03
2005,7,11,6.62051,3.52061,25.78,22.82,29.04,82.28
2005,7,12,6.62051,3.52061,25.54,23.15,28.71,87.88
2005,7,13,6.62051,3.52061,24.73,23.73,26.37,91.21
2005,7,14,6.62051,3.52061,25.07,23.24,27.87,88.83
2005,7,15,6.62051,3.52061,25.33,23.1,27.95,88.25
2005,7,16,6.62051,3.52061,25.09,23.67,27.07,93.5
2005,7,17,6.62051,3.52061,25.11,23.72,27.03,92.79
2005,7,18,6.62051,3.52061,24.93,23.55,27.09,91.01
2005,7,19,6.62051,3.52061,25.08,23.07,28.01,89.08
2005,7,20,6.62051,3.52061,25.04,23.65,27.51,89.19
2005,7,21,6.62051,3.52061,25.16,23.36,28.21,87.1
2005,7,22,6.62051,3.52061,25.32,23.28,27.96,87.54
2005,7,23,6.62051,3.52061,25.46,23.54,28.11,88.23
2005,7,24,6.62051,3.52061,25.53,23.75,28.12,87.49
2005,7,25,6.62051,3.52061,25.28,23.8,27.89,87.37
2005,7,26,6.62051,3.52061,24.98,23.42,27.39,86.65
2005,7,27,6.62051,3.52061,24.48,23.04,26.58,88.66
2005,7,28,6.62051,3.52061,25.02,22.91,28.07,87.4
2005,7,29,6.62051,3.52061,24.9,22.98,27.74,86.27
2005,7,30,6.62051,3.52061,24.65,22.56,27.74,85.02
2005,7,31,6.62051,3.52061,24.7,22.01,28.32,83.99
2005,8,1,6.62051,3.52061,24.77,21.87,28.32,84.82
2005,8,2,6.62051,3.52061,24.7,22.53,27.87,85.06
2005,8,3,6.62051,3.52061,24.74,22.34,28.03,85.02
2005,8,4,6.62051,3.52061,24.04,22.48,25.89,89.64
2005,8,5,6.62051,3.52061,24.48,22.43,27.22,86.44
2005,8,6,6.62051,3.52061,24.38,22.42,27.34,86.32
2005,8,7,6.62051,3.52061,24.01,22.41,26.5,86.8
2005,8,8,6.62051,3.52061,24.37,22.21,27.51,85.36
2005,8,9,6.62051,3.52061,24.74,22,28.14,85.77
2005,8,10,6.62051,3.52061,25.05,22.22,28.64,85.44
2005,8,11,6.62051,3.52061,24.55,22.75,27.69,85.98
2005,8,12,6.62051,3.52061,23.71,22.54,25.6,89.31
2005,8,13,6.62051,3.52061,24.08,22.06,27.13,87.43
2005,8,14,6.62051,3.52061,24.32,21.48,28.14,85.6
2005,8,15,6.62051,3.52061,24.3,21.64,27.49,85.88
2005,8,16,6.62051,3.52061,23.81,22.52,26.05,87.32
2005,8,17,6.62051,3.52061,24.04,21.95,27.08,83.9
2005,8,18,6.62051,3.52061,24.12,21.27,27.71,83.26
2005,8,19,6.62051,3.52061,24.44,21.68,27.91,85.33
2005,8,20,6.62051,3.52061,24.12,22.33,26.81,86.03
2005,8,21,6.62051,3.52061,24.38,21.93,27.78,82.64
2005,8,22,6.62051,3.52061,24.18,21.94,27.17,85.31
2005,8,23,6.62051,3.52061,23.7,22.19,26.12,88.4
2005,8,24,6.62051,3.52061,23.61,21.98,26.37,88.35
2005,8,25,6.62051,3.52061,24.06,21.53,27.07,87.27
2005,8,26,6.62051,3.52061,24.61,22.71,27.4,89.72
2005,8,27,6.62051,3.52061,24.85,22.76,27.7,89.53
2005,8,28,6.62051,3.52061,24.39,22.88,26.63,92.51
2005,8,29,6.62051,3.52061,24.33,22.72,26.82,90.66
2005,8,30,6.62051,3.52061,24.74,22.37,27.94,87.35
2005,8,31,6.62051,3.52061,24.97,22.54,28.19,88.37
2005,9,1,6.62051,3.52061,23.95,22.92,25.59,93.02
2005,9,2,6.62051,3.52061,24.94,22.6,28.3,87.22
2005,9,3,6.62051,3.52061,25.13,22.23,28.32,87.81
2005,9,4,6.62051,3.52061,25.02,23.26,27.34,89.68
2005,9,5,6.62051,3.52061,24.84,23.14,27.31,91.08
2005,9,6,6.62051,3.52061,24.95,23.11,27.92,88.84
2005,9,7,6.62051,3.52061,25.02,22.94,27.96,88.67
2005,9,8,6.62051,3.52061,25.49,23.15,28.82,87.36
2005,9,9,6.62051,3.52061,25.45,23.51,28.48,88.71
2005,9,10,6.62051,3.52061,25.55,23.62,28.76,88.48
2005,9,11,6.62051,3.52061,25.48,23.63,28.38,88.94
2005,9,12,6.62051,3.52061,25.59,23.13,29.14,86.53
2005,9,13,6.62051,3.52061,25.65,23.13,28.94,86.26
2005,9,14,6.62051,3.52061,25.84,23.54,29.14,86.35
2005,9,15,6.62051,3.52061,25.65,23.59,28.66,86.86
2005,9,16,6.62051,3.52061,25.77,23.44,29,86.51
2005,9,17,6.62051,3.52061,25.98,23.29,29.62,85.35
2005,9,18,6.62051,3.52061,26.09,23.54,29.51,85.88
2005,9,19,6.62051,3.52061,26.11,23.69,29,87.46
2005,9,20,6.62051,3.52061,25.17,24.22,26.72,91.52
2005,9,21,6.62051,3.52061,25.73,23.88,28.42,87.78
2005,9,22,6.62051,3.52061,25.62,23.55,27.98,88.39
2005,9,23,6.62051,3.52061,25.64,24.05,28.37,90.81
2005,9,24,6.62051,3.52061,24.86,23.9,26.19,93.59
2005,9,25,6.62051,3.52061,24.76,23.56,26.67,91.75
2005,9,26,6.62051,3.52061,25.57,23.38,28.66,89.92
2005,9,27,6.62051,3.52061,25.06,23.91,27.07,92.01
2005,9,28,6.62051,3.52061,25.56,23.35,28.47,90.04
2005,9,29,6.62051,3.52061,25.41,23.74,27.64,91.66
2005,9,30,6.62051,3.52061,25.72,24.12,28.29,90.22
2005,10,1,6.62051,3.52061,25.47,23.9,27.96,89.25
2005,10,2,6.62051,3.52061,25.62,23.34,28.56,88.24
2005,10,3,6.62051,3.52061,25.66,23.78,28.44,89.27
2005,10,4,6.62051,3.52061,25.32,23.71,27.66,91.14
2005,10,5,6.62051,3.52061,25.49,23.68,28.52,89.8
2005,10,6,6.62051,3.52061,25.61,23.26,28.43,87.08
2005,10,7,6.62051,3.52061,24.88,23.5,26.71,92.02
2005,10,8,6.62051,3.52061,25.12,23.22,27.67,89.48
2005,10,9,6.62051,3.52061,25.66,23.26,28.82,88.72
2005,10,10,6.62051,3.52061,25.4,24.08,27.32,92.3
2005,10,11,6.62051,3.52061,25.72,23.73,28.53,89.31
2005,10,12,6.62051,3.52061,25.8,23.54,28.76,86.76
2005,10,13,6.62051,3.52061,25.73,23.65,28.1,88.76
2005,10,14,6.62051,3.52061,25.78,23.84,28.23,89.38
2005,10,15,6.62051,3.52061,26.21,23.71,29.1,86.6
2005,10,16,6.62051,3.52061,25.77,24.27,27.94,90.61
2005,10,17,6.62051,3.52061,26.31,23.84,29.45,86.28
2005,10,18,6.62051,3.52061,25.87,24.1,28.06,89.84
2005,10,19,6.62051,3.52061,25.36,23.97,26.82,92.17
2005,10,20,6.62051,3.52061,24.71,23.55,26.51,91.43
2005,10,21,6.62051,3.52061,26.05,23.54,29.4,86.97
2005,10,22,6.62051,3.52061,26.39,23.91,29.66,86.87
2005,10,23,6.62051,3.52061,26.77,24.14,30.03,84.68
2005,10,24,6.62051,3.52061,26.16,24.16,27.59,88.06
2005,10,25,6.62051,3.52061,26.07,24.74,28.2,86.19
2005,10,26,6.62051,3.52061,25.94,24.1,28.22,87.09
2005,10,27,6.62051,3.52061,26.67,24.22,29.92,84.82
2005,10,28,6.62051,3.52061,26.03,24.31,28.34,89.27
2005,10,29,6.62051,3.52061,26.2,24.36,28.4,89.77
2005,10,30,6.62051,3.52061,26.11,24.54,28.21,91.31
2005,10,31,6.62051,3.52061,26.12,24.58,28.07,91.24
2005,11,1,6.62051,3.52061,25.66,24.58,27.09,93.55
2005,11,2,6.62051,3.52061,25.96,23.72,28.62,87.81
2005,11,3,6.62051,3.52061,25.66,24.29,27.66,92.17
2005,11,4,6.62051,3.52061,25.75,23.85,28.3,89.57
2005,11,5,6.62051,3.52061,25.7,23.98,28.07,89.35
2005,11,6,6.62051,3.52061,25.97,23.7,28.5,89.1
2005,11,7,6.62051,3.52061,26.55,23.92,29.93,84.9
2005,11,8,6.62051,3.52061,26.81,23.38,30.91,83.5
2005,11,9,6.62051,3.52061,26.82,23.94,30.4,85.88
2005,11,10,6.62051,3.52061,26.32,24.07,29,88.1
2005,11,11,6.62051,3.52061,26.85,24.35,30.08,84.14
2005,11,12,6.62051,3.52061,26.48,24.64,28.97,84.68
2005,11,13,6.62051,3.52061,27.26,24.66,30.82,81.49
2005,11,14,6.62051,3.52061,27.1,23.62,31.03,83.76
2005,11,15,6.62051,3.52061,27.18,24.04,31.09,83.06
2005,11,16,6.62051,3.52061,27.22,24.2,31.19,81.87
2005,11,17,6.62051,3.52061,27.18,23.91,31.09,82.33
2005,11,18,6.62051,3.52061,27.22,24.52,30.72,82.98
2005,11,19,6.62051,3.52061,27.25,24.17,30.79,83.35
2005,11,20,6.62051,3.52061,27.34,25.1,30.41,83.45
2005,11,21,6.62051,3.52061,27.04,24.5,30.17,84.97
2005,11,22,6.62051,3.52061,26.75,24.51,29.45,86.84
2005,11,23,6.62051,3.52061,27.11,24.65,30.33,85.29
2005,11,24,6.62051,3.52061,26.96,25.22,29.4,86.79
2005,11,25,6.62051,3.52061,26.64,24.9,28.87,89.4
2005,11,26,6.62051,3.52061,26.61,24.62,29.04,87.68
2005,11,27,6.62051,3.52061,26.87,24.56,29.85,85.94
2005,11,28,6.62051,3.52061,27.23,24.22,30.83,84.99
2005,11,29,6.62051,3.52061,27.32,25.07,30.3,85.22
2005,11,30,6.62051,3.52061,26.74,24.55,29.24,87.24
2005,12,1,6.62051,3.52061,26.39,24.98,28.29,89.13
2005,12,2,6.62051,3.52061,26.43,24.6,28.65,87.16
2005,12,3,6.62051,3.52061,26.65,24.56,29.63,86.31
2005,12,4,6.62051,3.52061,26.63,24.18,29.59,87.17
2005,12,5,6.62051,3.52061,26.19,24.22,28.41,88.58
2005,12,6,6.62051,3.52061,26.64,24.46,29.38,83.13
2005,12,7,6.62051,3.52061,26.42,24.27,29.18,85.03
2005,12,8,6.62051,3.52061,26.54,24.09,29.63,85.7
2005,12,9,6.62051,3.52061,26.33,23.89,29.21,86.82
2005,12,10,6.62051,3.52061,26.46,24.04,29.58,86.23
2005,12,11,6.62051,3.52061,26,24.45,28.09,88.26
2005,12,12,6.62051,3.52061,26.29,23.98,29.37,85.74
2005,12,13,6.62051,3.52061,26.78,24.15,30.54,83.43
2005,12,14,6.62051,3.52061,27.17,24.2,31.13,82
2005,12,15,6.62051,3.52061,27,23.89,31.27,78.47
2005,12,16,6.62051,3.52061,26.99,23.83,30.58,82.03
2005,12,17,6.62051,3.52061,26.94,24.92,29.87,84.87
2005,12,18,6.62051,3.52061,27.47,24.44,31.49,81.84
2005,12,19,6.62051,3.52061,27.35,24.06,31.38,81.68
2005,12,20,6.62051,3.52061,27.28,24.36,31.61,77.44
2005,12,21,6.62051,3.52061,27,23.63,31.22,78.14
2005,12,22,6.62051,3.52061,27.27,24.08,30.98,81.77
2005,12,23,6.62051,3.52061,26.75,24.64,29.3,85.37
2005,12,24,6.62051,3.52061,26.42,24.49,29.08,83.88
2005,12,25,6.62051,3.52061,25.79,24.23,27.86,83.57
2005,12,26,6.62051,3.52061,26.2,22.11,30.61,79.13
2005,12,27,6.62051,3.52061,26.56,24.2,30.44,81.82
2005,12,28,6.62051,3.52061,26.5,23.6,30.48,79.61
2005,12,29,6.62051,3.52061,26.21,22.68,30.86,78.72
2005,12,30,6.62051,3.52061,26.55,23.21,31.17,81.03
2005,12,31,6.62051,3.52061,26.69,23.7,30.7,82.9
2006,1,1,6.62051,3.52061,26.91,24.41,30.22,84.42
2006,1,2,6.62051,3.52061,26.62,24.77,29.12,87.12
2006,1,3,6.62051,3.52061,26.41,24.27,29.19,89.34
2006,1,4,6.62051,3.52061,26.54,24.48,29.26,87.5
2006,1,5,6.62051,3.52061,26.48,24.54,29.05,87.37
2006,1,6,6.62051,3.52061,26.54,24.66,29.03,86.66
2006,1,7,6.62051,3.52061,26.15,24.96,27.92,89.88
2006,1,8,6.62051,3.52061,26.28,24.41,28.67,89.33
2006,1,9,6.62051,3.52061,26.06,24.38,28.33,89.33
2006,1,10,6.62051,3.52061,26.45,23.95,29.64,87.89
2006,1,11,6.62051,3.52061,26.7,24.42,29.97,86.51
2006,1,12,6.62051,3.52061,27.13,24.09,30.92,82.92
2006,1,13,6.62051,3.52061,27.27,24.37,31.16,82.77
2006,1,14,6.62051,3.52061,26.99,24.14,30.73,84.65
2006,1,15,6.62051,3.52061,27.06,24.75,30.68,83.76
2006,1,16,6.62051,3.52061,26.62,24.72,29.45,87.28
2006,1,17,6.62051,3.52061,26.47,24.62,28.86,88.88
2006,1,18,6.62051,3.52061,26.96,24.49,30.19,84.56
2006,1,19,6.62051,3.52061,27.46,24.62,31.55,82.71
2006,1,20,6.62051,3.52061,27.52,24.62,31.31,84.65
2006,1,21,6.62051,3.52061,27.56,25.09,30.84,85.89
2006,1,22,6.62051,3.52061,27.44,25.48,30.21,87.67
2006,1,23,6.62051,3.52061,27.38,24.97,30.66,87.7
2006,1,24,6.62051,3.52061,27.61,25.26,30.88,85.83
2006,1,25,6.62051,3.52061,27.5,24.94,31.06,85.5
2006,1,26,6.62051,3.52061,26.78,25.32,28.82,89.2
2006,1,27,6.62051,3.52061,26.53,24.65,28.97,88.06
2006,1,28,6.62051,3.52061,26.35,23.88,29,84.61
2006,1,29,6.62051,3.52061,26.76,25.04,29.36,85.12
2006,1,30,6.62051,3.52061,26.99,24.84,29.72,88.47
2006,1,31,6.62051,3.52061,27.39,25.04,30.63,84.91
2006,2,1,6.62051,3.52061,27.83,25.33,31.59,83.22
2006,2,2,6.62051,3.52061,27.1,24.84,29.97,86.42
2006,2,3,6.62051,3.52061,26.9,24.86,29.52,88.43
2006,2,4,6.62051,3.52061,26.86,24.71,29.23,87.36
2006,2,5,6.62051,3.52061,26.86,25.38,29.08,87.64
2006,2,6,6.62051,3.52061,27.44,24.9,30.8,85.01
2006,2,7,6.62051,3.52061,27.95,25.01,31.79,82.07
2006,2,8,6.62051,3.52061,28.38,25.51,32.57,79.91
2006,2,9,6.62051,3.52061,28.15,25.33,32,80.56
2006,2,10,6.62051,3.52061,27.8,25.59,31.18,82.86
2006,2,11,6.62051,3.52061,27.65,25.53,30.7,82.81
2006,2,12,6.62051,3.52061,27.1,25.56,29.45,86.86
2006,2,13,6.62051,3.52061,26.96,25.43,29.3,87.76
2006,2,14,6.62051,3.52061,26.93,25.23,29.53,88.32
2006,2,15,6.62051,3.52061,27.38,25.53,30.26,83.91
2006,2,16,6.62051,3.52061,27.29,25.56,29.73,86.19
2006,2,17,6.62051,3.52061,27.49,25.12,30.57,83.04
2006,2,18,6.62051,3.52061,27.3,25.14,29.71,85.43
2006,2,19,6.62051,3.52061,27.33,25.63,29.5,86.13
2006,2,20,6.62051,3.52061,27.22,25.48,29.71,85.16
2006,2,21,6.62051,3.52061,27.02,25.23,29.33,86.57
2006,2,22,6.62051,3.52061,26.82,24.91,29.07,85.9
2006,2,23,6.62051,3.52061,27.32,24.67,30.61,82.35
2006,2,24,6.62051,3.52061,27.83,25.13,31.46,82.27
2006,2,25,6.62051,3.52061,27.1,25.35,29.67,87.04
2006,2,26,6.62051,3.52061,27.29,24.89,30.43,85.74
2006,2,27,6.62051,3.52061,27.09,25.35,29.56,86.06
2006,2,28,6.62051,3.52061,27.18,25.45,29.6,86.19
2006,3,1,6.62051,3.52061,26.85,25.02,29.36,88.15
2006,3,2,6.62051,3.52061,27.27,25.09,30.11,84.29
2006,3,3,6.62051,3.52061,27.5,24.99,30.79,83.84
2006,3,4,6.62051,3.52061,27.55,25.46,30.28,85.64
2006,3,5,6.62051,3.52061,27.49,25.38,30.29,85.08
2006,3,6,6.62051,3.52061,27.92,25.38,31.41,82.09
2006,3,7,6.62051,3.52061,27.52,25.34,30.51,82.65
2006,3,8,6.62051,3.52061,26.75,25.14,29.49,85.6
2006,3,9,6.62051,3.52061,26.81,24.25,30.02,81.59
2006,3,10,6.62051,3.52061,27.21,24.96,30.29,82.65
2006,3,11,6.62051,3.52061,26.49,25.13,28.05,87.75
2006,3,12,6.62051,3.52061,26.39,25.1,28.08,91.84
2006,3,13,6.62051,3.52061,26.34,25.4,27.66,90.76
2006,3,14,6.62051,3.52061,26.38,24.86,28.63,90.64
2006,3,15,6.62051,3.52061,26.51,24.83,28.5,89.58
2006,3,16,6.62051,3.52061,26.63,25.34,28.43,90
2006,3,17,6.62051,3.52061,26.54,24.92,28.6,88.32
2006,3,18,6.62051,3.52061,27.07,24.79,29.92,82.56
2006,3,19,6.62051,3.52061,27.32,25.24,30.06,83.32
2006,3,20,6.62051,3.52061,26.9,25.14,29.2,86.03
2006,3,21,6.62051,3.52061,27.18,24.88,29.74,84.76
2006,3,22,6.62051,3.52061,26.8,25.65,28.53,87.45
2006,3,23,6.62051,3.52061,26.87,24.27,29.99,85.4
2006,3,24,6.62051,3.52061,26.95,24.66,29.67,85.58
2006,3,25,6.62051,3.52061,27.31,24.51,30.69,84.64
2006,3,26,6.62051,3.52061,26.94,25.1,29.34,89.25
2006,3,27,6.62051,3.52061,27.03,25.54,29.08,89.06
2006,3,28,6.62051,3.52061,27.37,25.16,29.94,84.35
2006,3,29,6.62051,3.52061,27.55,25.48,30.14,84.65
2006,3,30,6.62051,3.52061,27.23,25.59,29.52,86
2006,3,31,6.62051,3.52061,27.23,25.16,29.54,84.76
2006,4,1,6.62051,3.52061,27.12,25.3,29.16,85.9
2006,4,2,6.62051,3.52061,26.9,24.9,29.42,84.2
2006,4,3,6.62051,3.52061,27.23,24.84,29.85,84.68
2006,4,4,6.62051,3.52061,27.18,25.63,29.07,87.8
2006,4,5,6.62051,3.52061,27.27,25.46,29.37,88.71
2006,4,6,6.62051,3.52061,27.32,25.77,29.31,89.82
2006,4,7,6.62051,3.52061,27.62,25.38,30.43,86.4
2006,4,8,6.62051,3.52061,27.76,25.46,30.57,84.97
2006,4,9,6.62051,3.52061,28.06,25.68,31.09,83.46
2006,4,10,6.62051,3.52061,28,25.79,30.98,85.15
2006,4,11,6.62051,3.52061,28.66,25.46,32.58,82.07
2006,4,12,6.62051,3.52061,28.55,26.21,31.52,80.57
2006,4,13,6.62051,3.52061,28.79,26.33,32.27,78.48
2006,4,14,6.62051,3.52061,28.44,25.84,31.66,80.8
2006,4,15,6.62051,3.52061,28.49,26.24,31.58,82.08
2006,4,16,6.62051,3.52061,27.37,25.92,29.23,87.27
2006,4,17,6.62051,3.52061,27.49,25.35,30.23,85
2006,4,18,6.62051,3.52061,27.4,25.54,29.84,86.9
2006,4,19,6.62051,3.52061,27.1,25.53,29.49,86.2
2006,4,20,6.62051,3.52061,26.89,25.13,29.08,87.89
2006,4,21,6.62051,3.52061,26.81,25.41,28.86,86.73
2006,4,22,6.62051,3.52061,27.23,25.15,29.82,84.74
2006,4,23,6.62051,3.52061,27.37,25.73,29.55,87.32
2006,4,24,6.62051,3.52061,27.31,25.9,29.43,86.23
2006,4,25,6.62051,3.52061,26.31,25.12,27.92,88.01
2006,4,26,6.62051,3.52061,27.09,24.79,29.88,83.51
2006,4,27,6.62051,3.52061,26.9,25.11,28.83,86.46
2006,4,28,6.62051,3.52061,27.14,25.45,29.46,87.59
2006,4,29,6.62051,3.52061,27.11,25.17,29.47,88.37
2006,4,30,6.62051,3.52061,27.15,25.13,29.59,85.44
2006,5,1,6.62051,3.52061,27.42,25.1,30.61,84.82
2006,5,2,6.62051,3.52061,27.16,25.45,29.72,87.4
2006,5,3,6.62051,3.52061,27.44,25.17,30.23,86.96
2006,5,4,6.62051,3.52061,27.68,26.11,30.16,86.43
2006,5,5,6.62051,3.52061,27.18,25.56,29.14,88.29
2006,5,6,6.62051,3.52061,27.01,25.6,28.79,90.8
2006,5,7,6.62051,3.52061,26.72,25.25,28.74,91.72
2006,5,8,6.62051,3.52061,26.83,25.1,29.1,89.34
2006,5,9,6.62051,3.52061,26.91,25.04,29.28,87.99
2006,5,10,6.62051,3.52061,26.38,25.08,28.08,91.54
2006,5,11,6.62051,3.52061,25.85,24.22,27.6,87.58
2006,5,12,6.62051,3.52061,26.61,24.53,29.05,87.53
2006,5,13,6.62051,3.52061,26.41,25.08,28.43,91.23
2006,5,14,6.62051,3.52061,26.84,24.75,29.67,86.06
2006,5,15,6.62051,3.52061,26.55,25.14,28.5,90.18
2006,5,16,6.62051,3.52061,25.62,24.24,27.48,90.33
2006,5,17,6.62051,3.52061,25.66,23.9,27.58,90
2006,5,18,6.62051,3.52061,25.91,24.2,28.06,88.4
2006,5,19,6.62051,3.52061,26.41,24.52,29.03,90.07
2006,5,20,6.62051,3.52061,25.19,23.9,26.68,93.18
2006,5,21,6.62051,3.52061,25.67,23.22,28.29,86.24
2006,5,22,6.62051,3.52061,26.54,23.93,29.37,86.47
2006,5,23,6.62051,3.52061,26.01,24.5,28.25,89.14
2006,5,24,6.62051,3.52061,25.84,23.89,28.17,89.95
2006,5,25,6.62051,3.52061,25.84,24.6,27.44,90.1
